Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Exchange,price_change,vols_change
2025-04-03,1.919999957084656,1.9299999475479128,1.8200000524520872,1.840000033378601,1027800,0.0,0.0,EGHT,NASDAQ,-0.11111106631964285,0.29023349234245543
2024-01-30,12.0600004196167,12.1850004196167,10.458999633789062,10.779999732971191,1366600,0.0,0.0,EH,NASDAQ,-0.12853679606287471,1.484275586257044
2024-02-06,9.869999885559082,10.949999809265137,9.859999656677246,10.729999542236328,1282800,0.0,0.0,EH,NASDAQ,0.12532770990537068,0.6101418350696624
2024-03-11,12.010000228881836,13.93000030517578,11.970000267028809,12.760000228881836,2341400,0.0,0.0,EH,NASDAQ,0.11831730057173662,3.382182294591054
2024-03-12,13.800000190734863,14.770000457763672,13.06999969482422,14.479999542236328,2780700,0.0,0.0,EH,NASDAQ,0.13479618201427068,0.18762278978389002
2024-03-15,14.0600004196167,16.450000762939453,13.899999618530272,15.369999885559082,3266300,0.0,0.0,EH,NASDAQ,0.12931669899185905,1.52204462975832
2024-03-19,15.84000015258789,18.24799919128418,14.5,17.90999984741211,4857100,0.0,0.0,EH,NASDAQ,0.155483861123362,-0.35691399216184727
2024-04-02,18.81999969482422,18.920000076293945,17.520000457763672,17.799999237060547,2951100,0.0,0.0,EH,NASDAQ,-0.12745100147492283,0.9103443811496634
2024-05-20,20.049999237060547,20.399999618530273,16.649999618530273,17.0,4393400,0.0,0.0,EH,NASDAQ,-0.11227152278634256,1.3348036350108945
2024-07-19,13.640000343322754,13.65999984741211,11.821999549865724,12.010000228881836,3166000,0.0,0.0,EH,NASDAQ,-0.11561117110785368,0.829000577700751
2024-08-22,13.079999923706056,15.020000457763672,13.060999870300291,14.520000457763672,5274200,0.0,0.0,EH,NASDAQ,0.16439455868779307,8.936322532027129
2024-09-04,13.449999809265137,13.510000228881836,10.899999618530272,12.010000228881836,2941400,0.0,0.0,EH,NASDAQ,-0.11950147165786973,2.828452427437199
2024-09-24,12.510000228881836,13.300000190734863,12.239999771118164,13.239999771118164,2277800,0.0,0.0,EH,NASDAQ,0.1248937345949599,4.145245086966343
2024-10-04,15.050000190734863,17.674999237060547,15.050000190734863,17.520000457763672,6384100,0.0,0.0,EH,NASDAQ,0.19753932472427693,5.9551149362675675
2024-10-07,19.079999923706055,22.979999542236328,18.38599967956543,21.270000457763672,14521900,0.0,0.0,EH,NASDAQ,0.21404109029793172,1.2746980780376247
2024-10-08,18.11000061035156,18.489999771118164,16.899999618530273,17.719999313354492,6049100,0.0,0.0,EH,NASDAQ,-0.1669017897511802,-0.5834498240588353
2024-11-05,17.510000228881836,18.5,17.399999618530273,18.434999465942383,2293300,0.0,0.0,EH,NASDAQ,0.10521577509935831,1.9644519131334022
2024-11-21,13.789999961853027,13.880000114440918,12.015000343322754,13.289999961853027,8886700,0.0,0.0,EH,NASDAQ,-0.1302355893910221,5.529057380060245
2025-02-07,18.68000030517578,20.6299991607666,18.399999618530273,20.399999618530273,5200900,0.0,0.0,EH,NASDAQ,0.1211871371634754,0.24108719515105226
2025-02-12,21.0,25.440000534057617,21.0,25.13999938964844,8031900,0.0,0.0,EH,NASDAQ,0.21390634963847877,1.9170843320984963
2025-03-05,22.020000457763672,23.950000762939453,21.59000015258789,23.81999969482422,2066200,0.0,0.0,EH,NASDAQ,0.1283751305598626,0.2960732655877556
2025-03-14,22.43000030517578,24.579999923706055,22.3700008392334,24.18000030517578,2832300,0.0,0.0,EH,NASDAQ,0.11070279268426231,0.18160200250312886
2025-04-04,17.350000381469727,17.600000381469727,15.979999542236328,16.729999542236328,3010900,0.0,0.0,EH,NASDAQ,-0.11715045547886127,1.0823708416902966
2024-07-03,2.9800000190734863,3.0,2.549999952316284,2.609999895095825,91800,0.0,0.0,EHGO,NASDAQ,-0.19938653290457964,-0.892316715542522
2024-07-05,2.690000057220459,2.690000057220459,1.919999957084656,2.1500000953674316,123700,0.0,0.0,EHGO,NASDAQ,-0.17624514107940403,0.34749455337690627
2024-07-08,2.1500000953674316,2.25,1.7999999523162842,1.809999942779541,180600,0.0,0.0,EHGO,NASDAQ,-0.15813959884024342,0.459983831851253
2024-07-12,1.7200000286102295,2.430000066757202,1.7200000286102295,2.049999952316284,356700,0.0,0.0,EHGO,NASDAQ,0.17142854418073372,2.911184210526316
2024-08-13,1.6100000143051147,1.8799999952316284,1.6100000143051147,1.7999999523162842,16000,0.0,0.0,EHGO,NASDAQ,0.11801238280930981,7.0
2024-09-25,2.174999952316284,2.180000066757202,1.9299999475479128,1.9299999475479128,4600,0.0,0.0,EHGO,NASDAQ,-0.1146789502539649,-0.1785714285714286
2024-10-14,2.0199999809265137,2.490000009536743,2.0199999809265137,2.490000009536743,48300,0.0,0.0,EHGO,NASDAQ,0.27040814340536645,23.15
2024-10-29,2.4800000190734863,2.7699999809265137,2.440000057220459,2.7300000190734863,10300,0.0,0.0,EHGO,NASDAQ,0.15677972051885947,-0.326797385620915
2024-10-30,2.7799999713897705,3.390000104904175,2.671999931335449,3.124000072479248,19100,0.0,0.0,EHGO,NASDAQ,0.1443223628765682,0.854368932038835
2024-11-01,3.4200000762939453,3.900000095367432,3.4100000858306885,3.650000095367432,39600,0.0,0.0,EHGO,NASDAQ,0.10271908110740902,-0.32423208191126285
2024-11-05,3.380000114440918,3.950000047683716,3.369999885559082,3.759999990463257,27800,0.0,0.0,EHGO,NASDAQ,0.12238808880672414,-0.6563658838071693
2024-11-06,4.03000020980835,4.113999843597412,2.990000009536743,3.009999990463257,53900,0.0,0.0,EHGO,NASDAQ,-0.19946808561230744,0.9388489208633093
2024-11-07,3.640000104904175,4.0,3.390000104904175,3.4600000381469727,49700,0.0,0.0,EHGO,NASDAQ,0.1495016774450082,-0.07792207792207795
2024-12-02,4.5,4.940000057220459,3.700000047683716,4.059999942779541,8908700,0.0,0.0,EHGO,NASDAQ,0.11232872238345393,102.46922183507549
2024-12-20,4.699999809265137,5.498000144958496,2.869999885559082,3.3299999237060547,450200,0.0,0.0,EHGO,NASDAQ,-0.33266531534131416,1.3972310969116082
2024-12-24,3.2799999713897705,3.4649999141693115,3.109999895095825,3.4649999141693115,17700,0.0,0.0,EHGO,NASDAQ,0.10350312051185573,-0.7538247566063978
2025-01-13,3.5,3.5199999809265137,0.9100000262260436,1.25,6738900,0.0,0.0,EHGO,NASDAQ,-0.6177370008284134,18.57275631716526
2025-07-08,0.800000011920929,0.8500000238418579,0.7319999933242798,0.7580000162124634,1120100,0.0,0.0,EHGO,NASDAQ,-0.13667426184604947,-0.9816890356541499
2025-08-06,0.7900000214576721,0.7900000214576721,0.6100000143051147,0.6570000052452087,222800,0.0,0.0,EHGO,NASDAQ,-0.17875000568106758,2.116083916083916
2025-08-26,0.7089999914169312,0.7409999966621399,0.6620000004768372,0.7409999966621399,557400,0.0,0.0,EHGO,NASDAQ,0.11933534158368464,8.560891938250428
2025-03-12,16.948501109514204,36.954418083002906,15.159274470502298,19.7208194732666,51300,0.0,0.0,EHLD,NASDAQ,0.13333324564279403,1.220779220779221
2025-03-14,19.72082067593073,19.72082067593073,13.74362269999615,15.670482635498049,52900,0.0,0.0,EHLD,NASDAQ,-0.20538379975838017,inf
2025-03-18,12.485265311843534,12.583574864023548,7.37318828701973,7.864734172821045,96600,0.0,0.0,EHLD,NASDAQ,-0.4904458577080525,4.08421052631579
2025-03-19,7.835240965005807,8.621715013638317,6.0066906653145375,6.793163776397705,130100,0.0,0.0,EHLD,NASDAQ,-0.13625004645757433,0.3467908902691512
2025-03-20,6.78333355414113,7.097922631998303,6.026352882385254,6.026352882385254,81500,0.0,0.0,EHLD,NASDAQ,-0.11287978904272455,-0.3735588009223674
2025-03-21,5.918212544156838,6.026352772078181,5.4070048332214355,5.4070048332214355,82500,0.0,0.0,EHLD,NASDAQ,-0.10277327950278914,0.012269938650306678
2025-04-01,4.542866880840728,5.75108675496014,4.453405919881255,5.652777671813965,141900,0.0,0.0,EHLD,NASDAQ,0.20292886010318534,0.8622047244094488
2025-04-03,5.171062815838264,5.338188019109456,4.669685799700664,4.7679948806762695,60600,0.0,0.0,EHLD,NASDAQ,-0.12926400450031916,0.025380710659898442
2025-04-04,4.669685948155548,4.669685948155548,4.128985282438188,4.207633018493652,76300,0.0,0.0,EHLD,NASDAQ,-0.11752568452907775,0.25907590759075916
2025-04-09,4.2961110560112425,4.856473551098461,4.286280381768327,4.8269805908203125,23100,0.0,0.0,EHLD,NASDAQ,0.10337082007334875,-0.6462480857580398
2025-05-12,5.682270495211143,6.881642218451904,5.682270495211143,6.478574752807617,53800,0.0,0.0,EHLD,NASDAQ,0.12074830521183544,3.678260869565217
2025-06-03,6.04601461246319,6.468743914118047,6.036183469534737,6.43925142288208,9600,0.0,0.0,EHLD,NASDAQ,0.10084044505485901,0.37142857142857144
2025-06-23,6.498236869122329,8.130169560787245,6.296703126991271,7.520652294158936,580000,0.0,0.0,EHLD,NASDAQ,0.15733739659915535,44.669291338582674
2025-06-24,7.520652247793273,7.886362605515613,6.498236829059971,6.53756046295166,104200,0.0,0.0,EHLD,NASDAQ,-0.13071895797799538,-0.8203448275862069
2025-06-26,6.773502284202023,7.668116129538864,6.494304295323322,7.569806575775147,100800,0.0,0.0,EHLD,NASDAQ,0.15789469461479144,0.30232558139534893
2024-01-18,6.579999923706055,6.730000019073486,5.119999885559082,5.849999904632568,1908900,0.0,0.0,EHTH,NASDAQ,-0.16309011499484416,8.597285067873303
2024-01-26,6.369999885559082,7.179999828338623,6.230000019073486,6.739999771118164,1994600,0.0,0.0,EHTH,NASDAQ,0.20788528015636154,3.892322786362522
2024-04-15,4.909999847412109,4.909999847412109,4.309999942779541,4.309999942779541,523500,0.0,0.0,EHTH,NASDAQ,-0.11498972401212948,1.6005961251862892
2024-05-07,5.300000190734863,5.71999979019165,4.849999904632568,5.309999942779541,820300,0.0,0.0,EHTH,NASDAQ,0.1132075396252179,1.9613718411552346
2024-07-23,4.730000019073486,5.380000114440918,4.670000076293945,5.380000114440918,409400,0.0,0.0,EHTH,NASDAQ,0.13983058338705323,1.348823866896156
2024-08-07,5.090000152587891,5.090000152587891,3.75,3.8299999237060542,876700,0.0,0.0,EHTH,NASDAQ,-0.1798715500781115,2.6544393497290537
2024-11-07,5.03000020980835,5.599999904632568,5.019999980926514,5.559999942779541,640600,0.0,0.0,EHTH,NASDAQ,0.10756971392525028,-0.480748966523466
2024-12-17,7.75,8.100000381469727,6.75,7.699999809265137,2512500,0.0,0.0,EHTH,NASDAQ,0.4102563654703526,16.220699108978753
2025-05-05,5.150000095367432,5.150000095367432,4.630000114440918,4.639999866485596,307600,0.0,0.0,EHTH,NASDAQ,-0.10597306063025747,-0.13400900900900903
2025-05-07,5.940000057220459,7.090000152587891,5.349999904632568,5.75,1587000,0.0,0.0,EHTH,NASDAQ,0.228632523698451,1.4314386394974719
2025-05-13,5.610000133514404,5.659999847412109,4.949999809265137,4.960000038146973,439200,0.0,0.0,EHTH,NASDAQ,-0.1111110921211802,-0.04625407166123774
2025-08-06,4.0,4.909999847412109,3.809999942779541,4.760000228881836,5656200,0.0,0.0,EHTH,NASDAQ,0.45565757083984737,12.70203488372093
2025-08-07,4.659999847412109,4.769999980926514,3.5899999141693115,3.680000066757202,1491000,0.0,0.0,EHTH,NASDAQ,-0.22689077945240665,-0.7363954598493688
2024-01-03,9475.0,9500.0,2925.0,3700.0,4661,0.0,0.0,EJH,NASDAQ,-0.6125654450261779,6.807370184254606
2024-01-04,3050.0,3100.0,1945.0,1945.0,4295,0.0,0.0,EJH,NASDAQ,-0.47432432432432436,-0.07852392190517055
2024-01-08,1797.5,1822.5,1275.0,1300.0,1562,0.0,0.0,EJH,NASDAQ,-0.2866941015089163,-0.15016322089227419
2024-01-09,1250.0,1275.0,1025.0,1032.5,1693,0.0,0.0,EJH,NASDAQ,-0.20576923076923082,0.08386683738796408
2024-01-10,1025.0,1320.0,1005.0,1310.0,3120,0.0,0.0,EJH,NASDAQ,0.26876513317191275,0.8428824571766096
2024-01-11,1415.0,2272.5,1415.0,2225.0,7506,0.0,0.0,EJH,NASDAQ,0.6984732824427482,1.4057692307692307
2024-01-12,1875.0,2322.5,1797.5,1827.5,2153,0.0,0.0,EJH,NASDAQ,-0.17865168539325837,-0.7131628030908607
2024-01-16,1900.0,1900.0,1557.5,1570.0,718,0.0,0.0,EJH,NASDAQ,-0.14090287277701774,-0.6665118439386901
2024-01-17,1525.0,1550.0,1375.0,1377.5,457,0.0,0.0,EJH,NASDAQ,-0.1226114649681529,-0.3635097493036211
2024-01-22,1200.0,1385.0,1182.5,1337.5,489,0.0,0.0,EJH,NASDAQ,0.1169102296450939,0.12155963302752304
2024-02-08,1212.5,1327.5,1095.0,1327.5,1655,0.0,0.0,EJH,NASDAQ,0.20408163265306123,5.782786885245901
2024-02-14,1050.0,1150.0,915.0,990.0,707,0.0,0.2,EJH,NASDAQ,-0.12,0.8556430446194225
2024-02-15,965.0,970.0,815.0,840.0,2209,0.0,0.0,EJH,NASDAQ,-0.1515151515151515,2.1244695898161243
2024-03-01,825.0,845.0,720.0,840.0,4788,0.0,0.0,EJH,NASDAQ,0.1351351351351351,10.3729216152019
2024-03-22,610.0,675.0,580.0,675.0,1776,0.0,0.0,EJH,NASDAQ,0.11570247933884303,8.154639175257731
2024-03-28,675.0,750.0,665.0,750.0,1145,0.0,0.0,EJH,NASDAQ,0.13636363636363646,3.731404958677686
2024-04-03,775.0,890.0,765.0,880.0,1046,0.0,0.0,EJH,NASDAQ,0.1282051282051282,0.6242236024844721
2024-04-04,935.0,1195.0,930.0,1160.0,3833,0.0,0.0,EJH,NASDAQ,0.3181818181818181,2.664435946462715
2024-04-05,1485.0,1835.0,1250.0,1345.0,19512,0.0,0.0,EJH,NASDAQ,0.15948275862068972,4.090529611270545
2024-04-15,1355.0,1605.0,1350.0,1550.0,3148,0.0,0.0,EJH,NASDAQ,0.14814814814814814,-0.10542767831770394
2024-04-25,1455.0,1455.0,340.0,385.0,24728,0.0,0.0,EJH,NASDAQ,-0.7353951890034365,1.9853917662682603
2024-04-26,355.0,357.0,255.0,263.0,13450,0.0,0.0,EJH,NASDAQ,-0.3168831168831169,-0.4560821740537043
2024-04-30,257.0,258.0,200.0,217.5,5816,0.0,0.0,EJH,NASDAQ,-0.15533980582524276,0.25209903121636157
2024-05-07,240.0,255.0,235.0,252.5,6830,0.0,0.0,EJH,NASDAQ,0.12222222222222223,1.2291122715404699
2024-05-10,287.5,327.5,277.0,320.0,5040,0.0,0.0,EJH,NASDAQ,0.15523465703971118,0.03874690849134388
2024-05-13,315.0,360.0,315.0,359.0,5201,0.0,0.0,EJH,NASDAQ,0.12187499999999996,0.03194444444444455
2024-05-14,372.0,397.5,361.0,395.0,3811,0.0,0.0,EJH,NASDAQ,0.10027855153203347,-0.2672562968659873
2024-05-15,415.0,472.5,405.0,470.0,3709,0.0,0.0,EJH,NASDAQ,0.1898734177215189,-0.026764628706376303
2024-05-17,420.5,425.0,335.0,349.0,6426,0.0,0.0,EJH,NASDAQ,-0.3223300970873786,0.22028104823395367
2024-05-20,393.0,393.0,235.0,313.5,5249,0.0,0.0,EJH,NASDAQ,-0.10171919770773641,-0.18316215375038902
2024-05-21,320.0,368.0,253.5,367.5,3259,0.0,0.0,EJH,NASDAQ,0.1722488038277512,-0.3791198323490189
2024-05-28,340.0,345.0,228.5,287.5,2229,0.0,0.0,EJH,NASDAQ,-0.16907514450867056,1.7316176470588234
2024-06-06,250.5,267.5,235.0,242.5,1628,0.0,0.0,EJH,NASDAQ,-0.1068139963167587,0.3410214168039538
2024-06-11,236.0,350.0,235.0,270.0,22397,0.0,0.0,EJH,NASDAQ,0.22448979591836737,30.020775623268698
2024-06-12,275.0,312.0,273.5,299.5,5648,0.0,0.0,EJH,NASDAQ,0.10925925925925917,-0.7478233692012324
2024-06-13,360.0,490.0,303.5,330.0,85278,0.0,0.0,EJH,NASDAQ,0.10183639398998334,14.098796033994335
2024-06-14,367.5,415.0,352.0,374.0,6760,0.0,0.0,EJH,NASDAQ,0.1333333333333333,-0.9207298482609817
2024-06-17,415.0,449.5,390.0,449.5,7111,0.0,0.0,EJH,NASDAQ,0.20187165775401072,0.05192307692307696
2024-07-05,600.0,675.0,561.0,670.0,6342,0.0,0.0,EJH,NASDAQ,0.14529914529914523,0.42101725296885495
2024-07-08,750.0,765.0,570.0,590.0,6652,0.0,0.0,EJH,NASDAQ,-0.11940298507462688,0.048880479344055594
2024-07-19,690.0,750.0,690.0,750.0,3507,0.0,0.0,EJH,NASDAQ,0.11111111111111116,-0.614700065919578
2024-08-13,635.0,635.0,67.5,75.0,178507,0.0,0.0,EJH,NASDAQ,-0.8854961832061069,59.531366564937265
2024-08-14,81.0,82.5,48.0,52.5,249975,0.0,0.0,EJH,NASDAQ,-0.30000000000000004,0.4003652517828433
2024-08-16,53.5,65.5,51.0,62.0,81445,0.0,0.0,EJH,NASDAQ,0.1923076923076923,-0.4534919612421827
2024-08-19,62.0,63.5,51.5,55.5,45394,0.0,0.0,EJH,NASDAQ,-0.10483870967741937,-0.44264227392719013
2024-08-28,54.5,55.0,45.0,47.0,31871,0.0,0.0,EJH,NASDAQ,-0.12149532710280375,-0.15618215514958966
2024-09-04,47.0,54.0,45.5,54.0,20399,0.0,0.0,EJH,NASDAQ,0.13684210526315788,1.0553148614609573
2024-09-05,54.0,63.0,54.0,62.0,41714,0.0,0.0,EJH,NASDAQ,0.14814814814814814,1.044904161968724
2024-09-24,46.95000076293945,57.5,45.54999923706055,56.5,47950,0.0,0.1,EJH,NASDAQ,0.10784313725490202,0.23665342755454688
2024-11-06,40.0,41.150001525878906,36.29999923706055,37.150001525878906,10452,0.0,0.0,EJH,NASDAQ,-0.10589645708722562,0.07530864197530862
2024-11-07,37.75,47.04999923706055,37.75,47.0,40042,0.0,0.0,EJH,NASDAQ,0.265141267013395,2.831037122081898
2024-11-25,36.5,42.5,36.5,40.900001525878906,30632,0.0,0.0,EJH,NASDAQ,0.10242596248106284,7.5088888888888885
2024-12-19,38.75,52.0,38.0,51.5,29416,0.0,0.0,EJH,NASDAQ,0.2875000000000001,2.591697191697192
2024-12-20,44.5,45.349998474121094,37.150001525878906,38.349998474121094,12076,0.0,0.0,EJH,NASDAQ,-0.25533983545395933,-0.589475115583356
2025-01-02,31.899999618530273,51.0,31.049999237060547,40.04999923706055,319780,0.0,0.0,EJH,NASDAQ,0.2554858845138057,20.22245818954075
2025-01-06,45.0,49.5,38.04999923706055,43.75,108276,0.0,0.0,EJH,NASDAQ,0.1217948717948718,0.12096239854232227
2025-01-07,43.5,43.5,34.5,36.20000076293945,55488,0.0,0.0,EJH,NASDAQ,-0.1725714111328125,-0.487531863016735
2025-01-27,32.5,37.5,30.700000762939453,36.95000076293945,81880,0.0,0.0,EJH,NASDAQ,0.22553901261842402,2.4768577494692146
2025-01-28,36.0,44.900001525878906,33.0,42.5,68244,0.0,0.0,EJH,NASDAQ,0.15020295324667887,-0.1665363947239863
2025-01-30,45.20000076293945,45.599998474121094,36.20000076293945,38.70000076293945,21322,0.0,0.0,EJH,NASDAQ,-0.1494505326826494,-0.5936964061130379
2025-02-03,35.0,51.25,34.0,51.0,80358,0.0,0.0,EJH,NASDAQ,0.3421052631578947,3.250846381718155
2025-02-04,40.5,42.79999923706055,39.0,41.45000076293945,25364,0.0,0.0,EJH,NASDAQ,-0.1872548870011872,-0.6843624779113467
2025-02-06,39.75,40.349998474121094,35.25,36.099998474121094,25194,0.0,0.0,EJH,NASDAQ,-0.12484852183948869,1.2482598607888633
2025-02-07,35.0,37.0,26.5,27.549999237060547,73130,0.0,0.0,EJH,NASDAQ,-0.2368420941399696,1.9026752401365403
2025-02-10,29.0,32.04999923706055,28.600000381469727,32.0,15608,0.0,0.0,EJH,NASDAQ,0.1615245330734263,-0.7865718583344729
2025-03-07,30.5,37.349998474121094,30.0,35.150001525878906,50186,0.0,0.0,EJH,NASDAQ,0.25088971703567076,17.249454545454544
2025-03-10,35.5,40.849998474121094,34.70000076293945,39.900001525878906,41742,0.0,0.0,EJH,NASDAQ,0.1351351292688523,-0.168254094767465
2025-03-12,40.0,48.5,39.0,48.0,102944,0.0,0.0,EJH,NASDAQ,0.21518987341772156,3.8077713431720532
2025-03-26,54.25,59.5,53.0,58.0,119672,0.0,0.0,EJH,NASDAQ,0.13725490196078427,2.7590149516270888
2025-04-03,56.0,64.0,56.0,61.5,170788,0.0,0.0,EJH,NASDAQ,0.13888888888888884,5.817884231536926
2025-04-29,45.29999923706055,47.29999923706055,39.0,39.0,453176,0.0,0.0,EJH,NASDAQ,-0.15217391304347827,0.5347019499739236
2025-04-30,35.849998474121094,36.0,15.0,21.25,680866,0.0,0.0,EJH,NASDAQ,-0.4551282051282052,0.5024317263050118
2025-05-01,19.0,19.25,14.25,14.949999809265137,199358,0.0,0.0,EJH,NASDAQ,-0.2964705972110524,-0.7071993608140221
2025-05-02,12.0,12.649999618530272,6.849999904632568,10.050000190734863,452150,0.0,0.0,EJH,NASDAQ,-0.3277591759896572,1.268030377511813
2025-05-05,7.75,9.149999618530272,4.75,5.400000095367432,619010,0.0,0.0,EJH,NASDAQ,-0.46268656787233553,0.369036824062811
2025-05-06,5.150000095367432,5.5,4.099999904632568,4.400000095367432,426350,0.0,0.0,EJH,NASDAQ,-0.18518518191469724,-0.31123891374937396
2025-05-07,4.349999904632568,4.75,3.75,3.849999904632568,256890,0.0,0.0,EJH,NASDAQ,-0.12500004063952974,-0.39746686994253544
2025-05-08,3.900000095367432,4.300000190734863,3.75,4.300000190734863,192768,0.0,0.0,EJH,NASDAQ,0.11688319409068715,-0.2496087819689361
2025-05-09,4.300000190734863,5.199999809265137,4.099999904632568,5.199999809265137,227736,0.0,0.0,EJH,NASDAQ,0.20930222758349815,0.18139940239043817
2025-05-13,4.949999809265137,5.25,4.300000190734863,4.550000190734863,129182,0.0,0.0,EJH,NASDAQ,-0.11650483369355369,-0.4911570306530011
2025-05-16,4.5,5.349999904632568,4.449999809265137,5.349999904632568,213646,0.0,0.0,EJH,NASDAQ,0.17582410557404793,1.0734680409169433
2025-05-19,4.849999904632568,4.949999809265137,4.5,4.800000190734863,87310,0.0,0.0,EJH,NASDAQ,-0.10280368667323903,-0.5913333270924801
2025-05-23,4.400000095367432,8.25,4.349999904632568,5.050000190734863,3433380,0.0,0.0,EJH,NASDAQ,0.1609196095284562,48.03147492288358
2025-05-27,6.150000095367432,12.449999809265137,5.800000190734863,7.25,18166774,0.0,0.0,EJH,NASDAQ,0.4356435101332141,4.29122147854301
2025-05-28,6.25,6.300000190734863,5.0,5.300000190734863,612952,0.0,0.0,EJH,NASDAQ,-0.2689654909331223,-0.9662597222820078
2025-05-29,4.650000095367432,5.150000095367432,4.599999904632568,4.650000095367432,307536,0.0,0.0,EJH,NASDAQ,-0.1226415230142297,-0.49827066393453323
2025-05-30,3.990000009536743,4.389999866485596,3.4100000858306885,3.849999904632568,190200,0.0,0.02,EJH,NASDAQ,-0.17204304824248606,-0.3815358201966599
2025-06-02,3.619999885559082,3.7200000286102295,3.009999990463257,3.1700000762939453,427400,0.0,0.0,EJH,NASDAQ,-0.1766233364111004,1.2471083070452154
2025-06-03,3.0799999237060547,3.0850000381469727,2.6549999713897705,2.7100000381469727,283000,0.0,0.0,EJH,NASDAQ,-0.14511041863593888,-0.3378568086102012
2025-07-01,2.549999952316284,3.0,2.507999897003174,2.890000104904175,137500,0.0,0.0,EJH,NASDAQ,0.13333339566498914,4.851063829787234
2025-07-09,2.509999990463257,2.700000047683716,2.440000057220459,2.5199999809265137,282800,0.0,0.0,EJH,NASDAQ,-0.10796462357842396,4.1231884057971016
2025-07-22,2.259999990463257,2.4000000953674316,0.959999978542328,1.5099999904632568,1844200,0.0,0.0,EJH,NASDAQ,-0.3984063760157368,3.99377200108313
2025-07-24,1.5099999904632568,1.7400000095367432,1.399999976158142,1.7350000143051147,325200,0.0,0.0,EJH,NASDAQ,0.1566666762034099,0.4370304904993372
2025-08-12,1.399999976158142,1.4900000095367432,1.0989999771118164,1.100000023841858,366500,0.0,0.0,EJH,NASDAQ,-0.2114695061778613,0.9309799789251845
2025-08-13,1.2999999523162842,1.496999979019165,1.2400000095367432,1.309999942779541,346500,0.0,0.0,EJH,NASDAQ,0.19090901307823405,-0.054570259208731264
2025-08-28,1.2899999618530271,1.305999994277954,1.1200000047683716,1.1670000553131104,1158200,0.0,0.0,EJH,NASDAQ,-0.10230761683198553,2.1126041386724
2024-01-03,46.650001525878906,46.650001525878906,36.0,39.150001525878906,34613,0.0,0.0,EKSO,NASDAQ,-0.15806448331443212,-0.1849436032684202
2024-01-09,39.0,45.224998474121094,39.0,44.849998474121094,12833,0.0,0.0,EKSO,NASDAQ,0.14999996087489986,0.5192375991476263
2024-01-10,45.0,45.45000076293945,32.25,32.32500076293945,28940,0.0,0.0,EKSO,NASDAQ,-0.27926417251516056,1.2551235097015505
2024-01-12,30.600000381469727,30.600000381469727,24.75,25.049999237060547,17653,0.0,0.0,EKSO,NASDAQ,-0.1650000254313151,-0.7001206108685681
2024-01-16,24.899999618530273,31.350000381469727,24.899999618530273,30.450000762939453,13687,0.0,0.0,EKSO,NASDAQ,0.21556892975428932,-0.2246643629977907
2024-01-22,33.29999923706055,36.0,31.649999618530273,35.54999923706055,12220,0.0,0.0,EKSO,NASDAQ,0.12857140435112857,0.7340712359869448
2024-01-29,33.0,33.75,24.75,26.399999618530273,43273,0.0,0.0,EKSO,NASDAQ,-0.20720720049900365,7.032856877668461
2024-01-30,27.75,31.049999237060547,25.5,30.600000381469727,21307,0.0,0.0,EKSO,NASDAQ,0.1590909402889329,-0.507614447808102
2024-01-31,31.799999237060547,35.25,31.799999237060547,34.349998474121094,24360,0.0,0.0,EKSO,NASDAQ,0.1225489557484527,0.14328624395738498
2024-03-05,26.399999618530273,26.700000762939453,22.5,23.700000762939453,74387,0.0,0.0,EKSO,NASDAQ,-0.24761902339874753,-0.43799486249622244
2024-07-15,18.0,20.625,17.924999237060547,20.549999237060547,10313,0.0,0.0,EKSO,NASDAQ,0.1512604368565571,4.604891304347826
2024-07-29,20.25,22.950000762939453,19.875,22.274999618530273,31973,0.0,0.0,EKSO,NASDAQ,0.14230767274514222,17.730521382542474
2024-07-30,18.600000381469727,18.75,15.300000190734863,15.899999618530272,47447,0.0,0.0,EKSO,NASDAQ,-0.28619529109651365,0.4839708504050293
2024-08-23,13.800000190734863,16.350000381469727,13.800000190734863,16.049999237060547,10587,0.0,0.0,EKSO,NASDAQ,0.1382977874350637,0.37368625924484244
2024-10-29,13.545000076293944,15.449999809265137,13.5,14.399999618530272,18867,0.0,0.0,EKSO,NASDAQ,-0.15044253862127632,0.17771535580524334
2024-12-12,9.55500030517578,9.55500030517578,7.5,8.5649995803833,18713,0.0,0.0,EKSO,NASDAQ,-0.10501568928831395,0.8167961165048543
2024-12-16,8.489999771118164,9.600000381469728,8.489999771118164,9.600000381469728,13013,0.0,0.0,EKSO,NASDAQ,0.1287478250787526,-0.1582794307891332
2024-12-17,9.899999618530272,11.25,9.899999618530272,10.755000114440918,14920,0.0,0.0,EKSO,NASDAQ,0.12031246740371104,0.14654576193037738
2024-12-18,10.800000190734863,11.204999923706056,9.449999809265137,9.46500015258789,14200,0.0,0.0,EKSO,NASDAQ,-0.1199442071712229,-0.04825737265415553
2024-12-20,9.449999809265137,9.614999771118164,8.699999809265137,8.699999809265137,8780,0.0,0.0,EKSO,NASDAQ,-0.102167163466379,0.17066666666666674
2025-01-03,9.449999809265137,12.149999618530272,9.449999809265137,10.949999809265137,190047,0.0,0.0,EKSO,NASDAQ,0.17174954482335503,13.588700391494589
